createdTime,hostname,logID,logComment,updateTime(s),elapsedSec,count,outlier,logType,dev
2022-09-02 10:11,Host42,2_0,Enter Town,1662081094,295,1,0,CheckPoint,0
2022-09-02 10:12,Host42,2_1,Across The River,1662081151,352,1,0,CheckPoint,0
2022-09-02 10:12,Host42,2_2,Splash Combat,1662081168,370,1,0,CheckPoint,0
2022-09-02 10:12,Host42,7_0,f2,1662081125,326,1,0,Campfire,0
2022-09-02 10:14,Host42,2_3,Cave Entrance,1662081283,484,1,0,CheckPoint,0
2022-09-02 10:15,Host42,2_4,Find Fruit,1662081354,555,1,0,CheckPoint,0
2022-09-02 10:15,Host42,8_0,Dead,1662081315,516,1,0,Dead,0
2022-09-02 10:16,Host42,3_0,Out of the Cave,1662081391,593,1,0,CheckPoint,0
2022-09-02 10:18,Host42,3_1,Town Cave,1662081510,711,1,0,CheckPoint,0
2022-09-02 10:18,Host42,3_2,Bomb & Fruit,1662081531,733,1,0,CheckPoint,0
2022-09-02 10:18,Host42,7_0,f2,1662081482,684,1,0,Campfire,0
2022-09-02 10:19,Host42,3_3,Get Key,1662081579,781,1,0,CheckPoint,0
2022-09-02 10:20,Host42,7_0,f2,1662081647,848,1,0,Campfire,0
2022-09-02 10:23,Host42,7_0,f2,1662081802,1003,1,0,Campfire,0
2022-09-02 10:24,Host42,4_0,Boss,1662081867,1069,1,0,CheckPoint,0
2022-09-02 10:25,Host42,4_0,Boss,1662081953,1155,1,0,CheckPoint,0
2022-09-02 10:25,Host42,8_0,Dead,1662081947,1148,1,0,Dead,0
2022-09-02 10:26,Host42,8_0,Dead,1662082011,1213,1,0,Dead,0
2022-09-02 10:27,Host42,8_0,Dead,1662082062,1264,1,0,Dead,0
2022-09-02 10:27,Host42,6_0,OFF,1662082065,1266,1,0,Switch,0
2022-09-02 10:35,Host6,0_0,ON,1662082527,0,3,0,Switch,0
2022-09-02 10:36,Host6,7_0,f1,1662082596,69,3,0,Campfire,0
2022-09-02 10:47,Host6,1_1,Get Homerun,1662083261,734,3,0,CheckPoint,0
2022-09-02 10:49,Host6,1_2,Frog With Flowers,1662083349,822,3,0,CheckPoint,0
2022-09-02 10:50,Host6,8_0,Dead,1662083404,877,3,0,Dead,0
2022-09-02 12:29,Host6,6_0,OFF,1662089385,6858,3,0,Switch,0
2022-09-02 15:52,Host2,0_0,ON,1662101543,0,2,0,Switch,0
2022-09-02 15:54,Host2,7_0,f1,1662101645,102,2,0,Campfire,0
2022-09-02 15:55,Host2,1_1,Get Homerun,1662101731,188,2,0,CheckPoint,0
2022-09-02 15:57,Host2,1_2,Frog With Flowers,1662101830,287,2,0,CheckPoint,0
2022-09-02 15:57,Host2,7_0,f1,1662101878,335,2,0,Campfire,0
2022-09-02 15:58,Host2,2_0,Enter Town,1662101897,354,2,0,CheckPoint,0
2022-09-02 15:58,Host2,7_0,f2,1662101926,383,2,0,Campfire,0
2022-09-02 15:59,Host2,2_1,Across The River,1662101959,415,2,0,CheckPoint,0
2022-09-02 16:02,Host35,8_0,Dead,1662102175,612661,1,1,Dead,0
2022-09-02 16:03,Host2,2_2,Splash Combat,1662102237,694,2,0,CheckPoint,0
2022-09-02 16:05,Host2,8_0,Dead,1662102309,765,2,0,Dead,0
2022-09-02 16:05,Host2,6_0,OFF,1662102318,775,2,0,Switch,0
2022-09-02 17:07,Host35,8_0,Dead,1662106021,616506,1,1,Dead,0
